"t","source","name","pid","cpuSec","rssMb"
"2026-09-03T10:07:53.8701467+08:00","host","java","38656","70.640625","54"
"2026-09-03T10:07:53.8701467+08:00","host","java","40260","4.8125","6"
"2026-09-03T10:07:53.8701467+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:07:53.8701467+08:00","host","java","43952","75.046875","225"
"2026-09-03T10:07:53.8711480+08:00","host","mysqld","5240","","1"
"2026-09-03T10:07:53.8711480+08:00","host","mysqld","6284","","82"
"2026-09-03T10:07:53.8711480+08:00","host","nginx","20152","1.671875","7"
"2026-09-03T10:07:53.8711480+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:07:56.8950205+08:00","host","machine","0","15.7","0"
"2026-09-03T10:07:56.9020219+08:00","host","java","18412","75.75","240"
"2026-09-03T10:07:56.9020219+08:00","host","java","22556","85.109375","291"
"2026-09-03T10:07:56.9020219+08:00","host","java","22664","86.03125","232"
"2026-09-03T10:07:56.9020219+08:00","host","java","33636","5.109375","6"
"2026-09-03T10:07:56.9020219+08:00","host","java","38048","5","6"
"2026-09-03T10:07:56.9030218+08:00","host","java","38656","70.65625","54"
"2026-09-03T10:07:56.9030218+08:00","host","java","40260","4.8125","6"
"2026-09-03T10:07:56.9040218+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:07:56.9040218+08:00","host","java","43952","75.265625","226"
"2026-09-03T10:07:56.9050212+08:00","host","mysqld","5240","","1"
"2026-09-03T10:07:56.9050212+08:00","host","mysqld","6284","","82"
"2026-09-03T10:07:56.9050212+08:00","host","nginx","20152","1.671875","7"
"2026-09-03T10:07:56.9050212+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:07:59.9147588+08:00","host","machine","0","20.2","0"
"2026-09-03T10:07:59.9227626+08:00","host","java","18412","75.765625","240"
"2026-09-03T10:07:59.9227626+08:00","host","java","22556","85.203125","291"
"2026-09-03T10:07:59.9227626+08:00","host","java","22664","86.046875","232"
"2026-09-03T10:07:59.9227626+08:00","host","java","33636","5.109375","6"
"2026-09-03T10:07:59.9237586+08:00","host","java","38048","5","6"
"2026-09-03T10:07:59.9237586+08:00","host","java","38656","70.65625","54"
"2026-09-03T10:07:59.9237586+08:00","host","java","40260","4.8125","6"
"2026-09-03T10:07:59.9237586+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:07:59.9237586+08:00","host","java","43952","75.359375","232"
"2026-09-03T10:07:59.9237586+08:00","host","mysqld","5240","","1"
"2026-09-03T10:07:59.9257630+08:00","host","mysqld","6284","","83"
"2026-09-03T10:07:59.9267593+08:00","host","nginx","20152","1.6875","7"
"2026-09-03T10:07:59.9267593+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:02.9424675+08:00","host","machine","0","11","0"
"2026-09-03T10:08:02.9494807+08:00","host","java","18412","75.78125","240"
"2026-09-03T10:08:02.9504819+08:00","host","java","22556","85.28125","291"
"2026-09-03T10:08:02.9504819+08:00","host","java","22664","86.046875","232"
"2026-09-03T10:08:02.9504819+08:00","host","java","33636","5.109375","6"
"2026-09-03T10:08:02.9504819+08:00","host","java","38048","5","6"
"2026-09-03T10:08:02.9504819+08:00","host","java","38656","70.65625","54"
"2026-09-03T10:08:02.9504819+08:00","host","java","40260","4.8125","6"
"2026-09-03T10:08:02.9504819+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:02.9504819+08:00","host","java","43952","75.546875","233"
"2026-09-03T10:08:02.9514652+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:02.9514652+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:02.9514652+08:00","host","nginx","20152","1.6875","7"
"2026-09-03T10:08:02.9514652+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:05.9740686+08:00","host","machine","0","15.2","0"
"2026-09-03T10:08:05.9845789+08:00","host","java","18412","75.78125","240"
"2026-09-03T10:08:05.9845789+08:00","host","java","22556","85.328125","291"
"2026-09-03T10:08:05.9845789+08:00","host","java","22664","86.046875","232"
"2026-09-03T10:08:05.9845789+08:00","host","java","33636","5.109375","6"
"2026-09-03T10:08:05.9845789+08:00","host","java","38048","5","6"
"2026-09-03T10:08:05.9845789+08:00","host","java","38656","70.65625","54"
"2026-09-03T10:08:05.9845789+08:00","host","java","40260","4.8125","6"
"2026-09-03T10:08:05.9845789+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:05.9862762+08:00","host","java","43952","75.765625","234"
"2026-09-03T10:08:05.9862762+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:05.9862762+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:05.9862762+08:00","host","nginx","20152","1.6875","7"
"2026-09-03T10:08:05.9862762+08:00","host","nginx","40492","0.109375","5"
"2026-09-03T10:08:08.9979819+08:00","host","machine","0","22.7","0"
"2026-09-03T10:08:09.0050089+08:00","host","java","18412","75.78125","240"
"2026-09-03T10:08:09.0059797+08:00","host","java","22556","85.4375","292"
"2026-09-03T10:08:09.0059797+08:00","host","java","22664","86.046875","232"
"2026-09-03T10:08:09.0059797+08:00","host","java","33636","5.109375","6"
"2026-09-03T10:08:09.0059797+08:00","host","java","38048","5","6"
"2026-09-03T10:08:09.0059797+08:00","host","java","38656","70.671875","54"
"2026-09-03T10:08:09.0059797+08:00","host","java","40260","4.8125","6"
"2026-09-03T10:08:09.0069817+08:00","host","java","40644","4.65625","6"
"2026-09-03T10:08:09.0069817+08:00","host","java","43952","75.859375","235"
"2026-09-03T10:08:09.0069817+08:00","host","mysqld","5240","","1"
"2026-09-03T10:08:09.0079805+08:00","host","mysqld","6284","","83"
"2026-09-03T10:08:09.0095068+08:00","host","nginx","20152","1.6875","7"
"2026-09-03T10:08:09.0095068+08:00","host","nginx","40492","0.109375","5"
